List Size,Algorithm,Runtime (ms)
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,5
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,2
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,2
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,5
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,5
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,1
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,5
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,2
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,5
500000,LazySelect,5
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,5
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,2
500000,QuickSelect,5
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,2
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,1
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,5
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,5
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,5
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,2
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,5
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,6
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,5
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,4
500000,QuickSelect,2
500000,LazySelect,2
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,4
500000,LazySelect,4
500000,QuickSelect,3
500000,LazySelect,3
500000,QuickSelect,2
500000,LazySelect,3
500000,QuickSelect,3
500000,LazySelect,4
500000,QuickSelect,4
500000,LazySelect,4
1000000,QuickSelect,6
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,8
1000000,LazySelect,5
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,3
1000000,LazySelect,6
1000000,QuickSelect,9
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,6
1000000,LazySelect,6
1000000,QuickSelect,7
1000000,LazySelect,8
1000000,QuickSelect,10
1000000,LazySelect,8
1000000,QuickSelect,6
1000000,LazySelect,6
1000000,QuickSelect,6
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,6
1000000,LazySelect,8
1000000,QuickSelect,5
1000000,LazySelect,7
1000000,QuickSelect,6
1000000,LazySelect,6
1000000,QuickSelect,4
1000000,LazySelect,6
1000000,QuickSelect,6
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,6
1000000,QuickSelect,6
1000000,LazySelect,8
1000000,QuickSelect,7
1000000,LazySelect,8
1000000,QuickSelect,10
1000000,LazySelect,7
1000000,QuickSelect,1
1000000,LazySelect,4
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,4
1000000,LazySelect,5
1000000,QuickSelect,7
1000000,LazySelect,7
1000000,QuickSelect,9
1000000,LazySelect,8
1000000,QuickSelect,4
1000000,LazySelect,7
1000000,QuickSelect,6
1000000,LazySelect,6
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,5
1000000,LazySelect,6
1000000,QuickSelect,11
1000000,LazySelect,9
1000000,QuickSelect,7
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,6
1000000,LazySelect,7
1000000,QuickSelect,7
1000000,LazySelect,7
1000000,QuickSelect,7
1000000,LazySelect,8
1000000,QuickSelect,7
1000000,LazySelect,6
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,6
1000000,LazySelect,8
1000000,QuickSelect,7
1000000,LazySelect,5
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,1
1000000,LazySelect,4
1000000,QuickSelect,4
1000000,LazySelect,6
1000000,QuickSelect,7
1000000,LazySelect,6
1000000,QuickSelect,8
1000000,LazySelect,6
1000000,QuickSelect,9
1000000,LazySelect,6
1000000,QuickSelect,6
1000000,LazySelect,7
1000000,QuickSelect,10
1000000,LazySelect,8
1000000,QuickSelect,8
1000000,LazySelect,6
1000000,QuickSelect,2
1000000,LazySelect,5
1000000,QuickSelect,9
1000000,LazySelect,6
1000000,QuickSelect,7
1000000,LazySelect,8
1000000,QuickSelect,3
1000000,LazySelect,6
1000000,QuickSelect,5
1000000,LazySelect,4
1000000,QuickSelect,3
1000000,LazySelect,4
1000000,QuickSelect,6
1000000,LazySelect,5
1000000,QuickSelect,6
1000000,LazySelect,5
1000000,QuickSelect,7
1000000,LazySelect,5
1000000,QuickSelect,4
1000000,LazySelect,5
1000000,QuickSelect,7
1000000,LazySelect,5
1000000,QuickSelect,8
1000000,LazySelect,6
1000000,QuickSelect,5
1000000,LazySelect,5
1000000,QuickSelect,7
1000000,LazySelect,5
1000000,QuickSelect,8
1000000,LazySelect,6
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,7
1000000,LazySelect,6
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,11
1000000,LazySelect,7
1000000,QuickSelect,6
1000000,LazySelect,7
1000000,QuickSelect,7
1000000,LazySelect,6
1000000,QuickSelect,7
1000000,LazySelect,8
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,3
1000000,LazySelect,5
1000000,QuickSelect,5
1000000,LazySelect,6
1000000,QuickSelect,4
1000000,LazySelect,6
1000000,QuickSelect,3
1000000,LazySelect,7
1000000,QuickSelect,7
1000000,LazySelect,6
1000000,QuickSelect,8
1000000,LazySelect,11
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,7
1000000,LazySelect,6
1000000,QuickSelect,5
1000000,LazySelect,6
1000000,QuickSelect,5
1000000,LazySelect,8
1000000,QuickSelect,10
1000000,LazySelect,8
1000000,QuickSelect,7
1000000,LazySelect,7
1000000,QuickSelect,7
1000000,LazySelect,6
1000000,QuickSelect,7
1000000,LazySelect,7
1000000,QuickSelect,7
1000000,LazySelect,6
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,9
1000000,LazySelect,8
1000000,QuickSelect,9
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,7
1000000,LazySelect,7
1000000,QuickSelect,8
1000000,LazySelect,8
1000000,QuickSelect,10
1000000,LazySelect,4
1000000,QuickSelect,8
1000000,LazySelect,7
1500000,QuickSelect,7
1500000,LazySelect,8
1500000,QuickSelect,3
1500000,LazySelect,8
1500000,QuickSelect,11
1500000,LazySelect,10
1500000,QuickSelect,14
1500000,LazySelect,7
1500000,QuickSelect,12
1500000,LazySelect,9
1500000,QuickSelect,11
1500000,LazySelect,10
1500000,QuickSelect,12
1500000,LazySelect,11
1500000,QuickSelect,15
1500000,LazySelect,9
1500000,QuickSelect,13
1500000,LazySelect,10
1500000,QuickSelect,8
1500000,LazySelect,9
1500000,QuickSelect,12
1500000,LazySelect,9
1500000,QuickSelect,16
1500000,LazySelect,13
1500000,QuickSelect,10
1500000,LazySelect,10
1500000,QuickSelect,11
1500000,LazySelect,10
1500000,QuickSelect,16
1500000,LazySelect,14
1500000,QuickSelect,14
1500000,LazySelect,12
1500000,QuickSelect,10
1500000,LazySelect,13
1500000,QuickSelect,13
1500000,LazySelect,10
1500000,QuickSelect,14
1500000,LazySelect,13
1500000,QuickSelect,17
1500000,LazySelect,10
1500000,QuickSelect,13
1500000,LazySelect,14
1500000,QuickSelect,15
1500000,LazySelect,12
1500000,QuickSelect,17
1500000,LazySelect,14
1500000,QuickSelect,12
1500000,LazySelect,11
1500000,QuickSelect,5
1500000,LazySelect,11
1500000,QuickSelect,14
1500000,LazySelect,11
1500000,QuickSelect,6
1500000,LazySelect,13
1500000,QuickSelect,15
1500000,LazySelect,9
1500000,QuickSelect,7
1500000,LazySelect,11
1500000,QuickSelect,8
1500000,LazySelect,9
1500000,QuickSelect,13
1500000,LazySelect,13
1500000,QuickSelect,10
1500000,LazySelect,9
1500000,QuickSelect,12
1500000,LazySelect,13
1500000,QuickSelect,10
1500000,LazySelect,9
1500000,QuickSelect,11
1500000,LazySelect,13
1500000,QuickSelect,16
1500000,LazySelect,13
1500000,QuickSelect,9
1500000,LazySelect,12
1500000,QuickSelect,6
1500000,LazySelect,14
1500000,QuickSelect,11
1500000,LazySelect,12
1500000,QuickSelect,12
1500000,LazySelect,12
1500000,QuickSelect,14
1500000,LazySelect,12
1500000,QuickSelect,12
1500000,LazySelect,12
1500000,QuickSelect,17
1500000,LazySelect,14
1500000,QuickSelect,12
1500000,LazySelect,14
1500000,QuickSelect,8
1500000,LazySelect,9
1500000,QuickSelect,14
1500000,LazySelect,13
1500000,QuickSelect,13
1500000,LazySelect,9
1500000,QuickSelect,10
1500000,LazySelect,9
1500000,QuickSelect,7
1500000,LazySelect,10
1500000,QuickSelect,15
1500000,LazySelect,10
1500000,QuickSelect,10
1500000,LazySelect,12
1500000,QuickSelect,10
1500000,LazySelect,11
1500000,QuickSelect,14
1500000,LazySelect,12
1500000,QuickSelect,11
1500000,LazySelect,12
1500000,QuickSelect,13
1500000,LazySelect,11
1500000,QuickSelect,11
1500000,LazySelect,11
1500000,QuickSelect,15
1500000,LazySelect,13
1500000,QuickSelect,9
1500000,LazySelect,13
1500000,QuickSelect,13
1500000,LazySelect,13
1500000,QuickSelect,12
1500000,LazySelect,11
1500000,QuickSelect,5
1500000,LazySelect,6
1500000,QuickSelect,10
1500000,LazySelect,8
1500000,QuickSelect,13
1500000,LazySelect,8
1500000,QuickSelect,12
1500000,LazySelect,11
1500000,QuickSelect,11
1500000,LazySelect,10
1500000,QuickSelect,12
1500000,LazySelect,12
1500000,QuickSelect,10
1500000,LazySelect,11
1500000,QuickSelect,7
1500000,LazySelect,10
1500000,QuickSelect,13
1500000,LazySelect,12
1500000,QuickSelect,10
1500000,LazySelect,10
1500000,QuickSelect,13
1500000,LazySelect,11
1500000,QuickSelect,12
1500000,LazySelect,10
1500000,QuickSelect,9
1500000,LazySelect,7
1500000,QuickSelect,11
1500000,LazySelect,11
1500000,QuickSelect,15
1500000,LazySelect,12
1500000,QuickSelect,8
1500000,LazySelect,16
1500000,QuickSelect,30
1500000,LazySelect,17
1500000,QuickSelect,15
1500000,LazySelect,12
1500000,QuickSelect,12
1500000,LazySelect,10
1500000,QuickSelect,16
1500000,LazySelect,13
1500000,QuickSelect,14
1500000,LazySelect,10
1500000,QuickSelect,10
1500000,LazySelect,11
1500000,QuickSelect,11
1500000,LazySelect,11
1500000,QuickSelect,11
1500000,LazySelect,8
1500000,QuickSelect,12
1500000,LazySelect,11
1500000,QuickSelect,8
1500000,LazySelect,9
1500000,QuickSelect,12
1500000,LazySelect,10
1500000,QuickSelect,10
1500000,LazySelect,10
1500000,QuickSelect,14
1500000,LazySelect,13
1500000,QuickSelect,8
1500000,LazySelect,10
1500000,QuickSelect,9
1500000,LazySelect,9
1500000,QuickSelect,11
1500000,LazySelect,10
1500000,QuickSelect,12
1500000,LazySelect,10
1500000,QuickSelect,12
1500000,LazySelect,10
1500000,QuickSelect,9
1500000,LazySelect,12
1500000,QuickSelect,13
1500000,LazySelect,13
1500000,QuickSelect,13
1500000,LazySelect,13
1500000,QuickSelect,12
1500000,LazySelect,10
1500000,QuickSelect,12
1500000,LazySelect,14
1500000,QuickSelect,15
1500000,LazySelect,18
2000000,QuickSelect,28
2000000,LazySelect,20
2000000,QuickSelect,12
2000000,LazySelect,13
2000000,QuickSelect,19
2000000,LazySelect,13
2000000,QuickSelect,12
2000000,LazySelect,16
2000000,QuickSelect,19
2000000,LazySelect,16
2000000,QuickSelect,11
2000000,LazySelect,7
2000000,QuickSelect,11
2000000,LazySelect,15
2000000,QuickSelect,17
2000000,LazySelect,10
2000000,QuickSelect,14
2000000,LazySelect,12
2000000,QuickSelect,15
2000000,LazySelect,14
2000000,QuickSelect,19
2000000,LazySelect,15
2000000,QuickSelect,14
2000000,LazySelect,13
2000000,QuickSelect,16
2000000,LazySelect,15
2000000,QuickSelect,16
2000000,LazySelect,14
2000000,QuickSelect,13
2000000,LazySelect,14
2000000,QuickSelect,11
2000000,LazySelect,10
2000000,QuickSelect,3
2000000,LazySelect,10
2000000,QuickSelect,8
2000000,LazySelect,10
2000000,QuickSelect,17
2000000,LazySelect,18
2000000,QuickSelect,13
2000000,LazySelect,11
2000000,QuickSelect,21
2000000,LazySelect,15
2000000,QuickSelect,10
2000000,LazySelect,11
2000000,QuickSelect,11
2000000,LazySelect,16
2000000,QuickSelect,16
2000000,LazySelect,17
2000000,QuickSelect,21
2000000,LazySelect,16
2000000,QuickSelect,14
2000000,LazySelect,16
2000000,QuickSelect,21
2000000,LazySelect,19
2000000,QuickSelect,13
2000000,LazySelect,18
2000000,QuickSelect,18
2000000,LazySelect,15
2000000,QuickSelect,18
2000000,LazySelect,19
2000000,QuickSelect,18
2000000,LazySelect,15
2000000,QuickSelect,11
2000000,LazySelect,18
2000000,QuickSelect,19
2000000,LazySelect,12
2000000,QuickSelect,18
2000000,LazySelect,20
2000000,QuickSelect,16
2000000,LazySelect,17
2000000,QuickSelect,19
2000000,LazySelect,15
2000000,QuickSelect,4
2000000,LazySelect,12
2000000,QuickSelect,17
2000000,LazySelect,12
2000000,QuickSelect,21
2000000,LazySelect,21
2000000,QuickSelect,15
2000000,LazySelect,15
2000000,QuickSelect,13
2000000,LazySelect,22
2000000,QuickSelect,19
2000000,LazySelect,16
2000000,QuickSelect,21
2000000,LazySelect,16
2000000,QuickSelect,21
2000000,LazySelect,21
2000000,QuickSelect,20
2000000,LazySelect,14
2000000,QuickSelect,23
2000000,LazySelect,14
2000000,QuickSelect,10
2000000,LazySelect,13
2000000,QuickSelect,12
2000000,LazySelect,12
2000000,QuickSelect,11
2000000,LazySelect,11
2000000,QuickSelect,13
2000000,LazySelect,13
2000000,QuickSelect,14
2000000,LazySelect,14
2000000,QuickSelect,16
2000000,LazySelect,11
2000000,QuickSelect,18
2000000,LazySelect,12
2000000,QuickSelect,6
2000000,LazySelect,11
2000000,QuickSelect,16
2000000,LazySelect,13
2000000,QuickSelect,14
2000000,LazySelect,15
2000000,QuickSelect,18
2000000,LazySelect,13
2000000,QuickSelect,17
2000000,LazySelect,14
2000000,QuickSelect,14
2000000,LazySelect,14
2000000,QuickSelect,15
2000000,LazySelect,13
2000000,QuickSelect,13
2000000,LazySelect,14
2000000,QuickSelect,7
2000000,LazySelect,10
2000000,QuickSelect,13
2000000,LazySelect,12
2000000,QuickSelect,18
2000000,LazySelect,15
2000000,QuickSelect,14
2000000,LazySelect,11
2000000,QuickSelect,10
2000000,LazySelect,11
2000000,QuickSelect,12
2000000,LazySelect,13
2000000,QuickSelect,17
2000000,LazySelect,15
2000000,QuickSelect,10
2000000,LazySelect,14
2000000,QuickSelect,20
2000000,LazySelect,12
2000000,QuickSelect,11
2000000,LazySelect,12
2000000,QuickSelect,12
2000000,LazySelect,15
2000000,QuickSelect,18
2000000,LazySelect,15
2000000,QuickSelect,15
2000000,LazySelect,13
2000000,QuickSelect,17
2000000,LazySelect,12
2000000,QuickSelect,13
2000000,LazySelect,12
2000000,QuickSelect,17
2000000,LazySelect,12
2000000,QuickSelect,19
2000000,LazySelect,14
2000000,QuickSelect,18
2000000,LazySelect,13
2000000,QuickSelect,12
2000000,LazySelect,10
2000000,QuickSelect,7
2000000,LazySelect,11
2000000,QuickSelect,15
2000000,LazySelect,15
2000000,QuickSelect,15
2000000,LazySelect,15
2000000,QuickSelect,14
2000000,LazySelect,16
2000000,QuickSelect,16
2000000,LazySelect,13
2000000,QuickSelect,20
2000000,LazySelect,12
2000000,QuickSelect,17
2000000,LazySelect,11
2000000,QuickSelect,12
2000000,LazySelect,10
2000000,QuickSelect,17
2000000,LazySelect,13
2000000,QuickSelect,15
2000000,LazySelect,14
2000000,QuickSelect,16
2000000,LazySelect,15
2000000,QuickSelect,16
2000000,LazySelect,10
2000000,QuickSelect,16
2000000,LazySelect,7
2000000,QuickSelect,14
2000000,LazySelect,10
2000000,QuickSelect,14
2000000,LazySelect,12
2000000,QuickSelect,15
2000000,LazySelect,15
2000000,QuickSelect,15
2000000,LazySelect,15
2000000,QuickSelect,11
2000000,LazySelect,15
2000000,QuickSelect,11
2000000,LazySelect,14
2000000,QuickSelect,18
2000000,LazySelect,14
2500000,QuickSelect,20
2500000,LazySelect,17
2500000,QuickSelect,19
2500000,LazySelect,18
2500000,QuickSelect,24
2500000,LazySelect,14
2500000,QuickSelect,22
2500000,LazySelect,14
2500000,QuickSelect,20
2500000,LazySelect,15
2500000,QuickSelect,19
2500000,LazySelect,19
2500000,QuickSelect,19
2500000,LazySelect,19
2500000,QuickSelect,15
2500000,LazySelect,13
2500000,QuickSelect,11
2500000,LazySelect,14
2500000,QuickSelect,20
2500000,LazySelect,13
2500000,QuickSelect,19
2500000,LazySelect,13
2500000,QuickSelect,17
2500000,LazySelect,15
2500000,QuickSelect,21
2500000,LazySelect,15
2500000,QuickSelect,21
2500000,LazySelect,17
2500000,QuickSelect,22
2500000,LazySelect,16
2500000,QuickSelect,22
2500000,LazySelect,18
2500000,QuickSelect,22
2500000,LazySelect,16
2500000,QuickSelect,19
2500000,LazySelect,18
2500000,QuickSelect,26
2500000,LazySelect,17
2500000,QuickSelect,14
2500000,LazySelect,12
2500000,QuickSelect,18
2500000,LazySelect,18
2500000,QuickSelect,22
2500000,LazySelect,16
2500000,QuickSelect,21
2500000,LazySelect,18
2500000,QuickSelect,17
2500000,LazySelect,13
2500000,QuickSelect,11
2500000,LazySelect,15
2500000,QuickSelect,9
2500000,LazySelect,12
2500000,QuickSelect,24
2500000,LazySelect,18
2500000,QuickSelect,17
2500000,LazySelect,18
2500000,QuickSelect,18
2500000,LazySelect,17
2500000,QuickSelect,22
2500000,LazySelect,17
2500000,QuickSelect,15
2500000,LazySelect,16
2500000,QuickSelect,18
2500000,LazySelect,14
2500000,QuickSelect,20
2500000,LazySelect,14
2500000,QuickSelect,17
2500000,LazySelect,13
2500000,QuickSelect,20
2500000,LazySelect,15
2500000,QuickSelect,21
2500000,LazySelect,16
2500000,QuickSelect,19
2500000,LazySelect,17
2500000,QuickSelect,18
2500000,LazySelect,14
2500000,QuickSelect,21
2500000,LazySelect,18
2500000,QuickSelect,22
2500000,LazySelect,18
2500000,QuickSelect,11
2500000,LazySelect,15
2500000,QuickSelect,10
2500000,LazySelect,12
2500000,QuickSelect,21
2500000,LazySelect,14
2500000,QuickSelect,24
2500000,LazySelect,14
2500000,QuickSelect,26
2500000,LazySelect,16
2500000,QuickSelect,21
2500000,LazySelect,13
2500000,QuickSelect,24
2500000,LazySelect,18
2500000,QuickSelect,20
2500000,LazySelect,18
2500000,QuickSelect,20
2500000,LazySelect,19
2500000,QuickSelect,19
2500000,LazySelect,16
2500000,QuickSelect,27
2500000,LazySelect,14
2500000,QuickSelect,30
2500000,LazySelect,31
2500000,QuickSelect,10
2500000,LazySelect,20
2500000,QuickSelect,20
2500000,LazySelect,17
2500000,QuickSelect,17
2500000,LazySelect,19
2500000,QuickSelect,13
2500000,LazySelect,17
2500000,QuickSelect,22
2500000,LazySelect,19
2500000,QuickSelect,14
2500000,LazySelect,14
2500000,QuickSelect,20
2500000,LazySelect,14
2500000,QuickSelect,16
2500000,LazySelect,19
2500000,QuickSelect,9
2500000,LazySelect,12
2500000,QuickSelect,20
2500000,LazySelect,14
2500000,QuickSelect,27
2500000,LazySelect,18
2500000,QuickSelect,13
2500000,LazySelect,16
2500000,QuickSelect,11
2500000,LazySelect,14
2500000,QuickSelect,13
2500000,LazySelect,21
2500000,QuickSelect,20
2500000,LazySelect,17
2500000,QuickSelect,7
2500000,LazySelect,15
2500000,QuickSelect,23
2500000,LazySelect,17
2500000,QuickSelect,14
2500000,LazySelect,13
2500000,QuickSelect,21
2500000,LazySelect,15
2500000,QuickSelect,17
2500000,LazySelect,18
2500000,QuickSelect,20
2500000,LazySelect,15
2500000,QuickSelect,9
2500000,LazySelect,14
2500000,QuickSelect,19
2500000,LazySelect,17
2500000,QuickSelect,17
2500000,LazySelect,16
2500000,QuickSelect,18
2500000,LazySelect,14
2500000,QuickSelect,20
2500000,LazySelect,15
2500000,QuickSelect,14
2500000,LazySelect,18
2500000,QuickSelect,19
2500000,LazySelect,13
2500000,QuickSelect,11
2500000,LazySelect,13
2500000,QuickSelect,21
2500000,LazySelect,12
2500000,QuickSelect,14
2500000,LazySelect,15
2500000,QuickSelect,23
2500000,LazySelect,18
2500000,QuickSelect,17
2500000,LazySelect,14
2500000,QuickSelect,19
2500000,LazySelect,15
2500000,QuickSelect,20
2500000,LazySelect,19
2500000,QuickSelect,20
2500000,LazySelect,17
2500000,QuickSelect,26
2500000,LazySelect,21
2500000,QuickSelect,28
2500000,LazySelect,23
2500000,QuickSelect,18
2500000,LazySelect,16
2500000,QuickSelect,19
2500000,LazySelect,17
2500000,QuickSelect,19
2500000,LazySelect,22
2500000,QuickSelect,14
2500000,LazySelect,16
2500000,QuickSelect,20
2500000,LazySelect,17
2500000,QuickSelect,19
2500000,LazySelect,16
2500000,QuickSelect,24
2500000,LazySelect,16
2500000,QuickSelect,22
2500000,LazySelect,17
2500000,QuickSelect,20
2500000,LazySelect,17
2500000,QuickSelect,19
2500000,LazySelect,18
3000000,QuickSelect,15
3000000,LazySelect,22
3000000,QuickSelect,24
3000000,LazySelect,25
3000000,QuickSelect,17
3000000,LazySelect,11
3000000,QuickSelect,23
3000000,LazySelect,14
3000000,QuickSelect,18
3000000,LazySelect,15
3000000,QuickSelect,29
3000000,LazySelect,24
3000000,QuickSelect,28
3000000,LazySelect,16
3000000,QuickSelect,26
3000000,LazySelect,16
3000000,QuickSelect,25
3000000,LazySelect,21
3000000,QuickSelect,27
3000000,LazySelect,17
3000000,QuickSelect,12
3000000,LazySelect,13
