List Size,Algorithm,Runtime (ms)
3000000,QuickSelect,14
3000000,LazySelect,16
3000000,QuickSelect,16
3000000,LazySelect,22
3000000,QuickSelect,25
3000000,LazySelect,18
3000000,QuickSelect,25
3000000,LazySelect,27
3000000,QuickSelect,28
3000000,LazySelect,19
3000000,QuickSelect,14
3000000,LazySelect,16
3000000,QuickSelect,5
3000000,LazySelect,14
3000000,QuickSelect,35
3000000,LazySelect,20
3000000,QuickSelect,20
3000000,LazySelect,25
3000000,QuickSelect,28
3000000,LazySelect,20
3000000,QuickSelect,25
3000000,LazySelect,21
3000000,QuickSelect,8
3000000,LazySelect,17
3000000,QuickSelect,21
3000000,LazySelect,18
3000000,QuickSelect,16
3000000,LazySelect,24
3000000,QuickSelect,33
3000000,LazySelect,22
3000000,QuickSelect,28
3000000,LazySelect,19
3000000,QuickSelect,15
3000000,LazySelect,14
3000000,QuickSelect,20
3000000,LazySelect,17
3000000,QuickSelect,24
3000000,LazySelect,22
3000000,QuickSelect,20
3000000,LazySelect,14
3000000,QuickSelect,21
3000000,LazySelect,18
3000000,QuickSelect,14
3000000,LazySelect,13
3000000,QuickSelect,29
3000000,LazySelect,20
3000000,QuickSelect,25
3000000,LazySelect,20
3000000,QuickSelect,26
3000000,LazySelect,16
3000000,QuickSelect,25
3000000,LazySelect,17
3000000,QuickSelect,22
3000000,LazySelect,14
3000000,QuickSelect,21
3000000,LazySelect,18
3000000,QuickSelect,23
3000000,LazySelect,10
3000000,QuickSelect,16
3000000,LazySelect,15
3000000,QuickSelect,23
3000000,LazySelect,23
3000000,QuickSelect,25
3000000,LazySelect,17
3000000,QuickSelect,20
3000000,LazySelect,14
3000000,QuickSelect,20
3000000,LazySelect,15
3000000,QuickSelect,25
3000000,LazySelect,23
3000000,QuickSelect,24
3000000,LazySelect,21
3000000,QuickSelect,13
3000000,LazySelect,17
3000000,QuickSelect,25
3000000,LazySelect,14
3000000,QuickSelect,31
3000000,LazySelect,22
3000000,QuickSelect,22
3000000,LazySelect,14
3000000,QuickSelect,28
3000000,LazySelect,21
3000000,QuickSelect,24
3000000,LazySelect,21
3000000,QuickSelect,30
3000000,LazySelect,20
3000000,QuickSelect,16
3000000,LazySelect,22
3000000,QuickSelect,23
3000000,LazySelect,22
3000000,QuickSelect,26
3000000,LazySelect,22
3000000,QuickSelect,19
3000000,LazySelect,18
3000000,QuickSelect,23
3000000,LazySelect,22
3000000,QuickSelect,24
3000000,LazySelect,18
3000000,QuickSelect,10
3000000,LazySelect,16
3000000,QuickSelect,19
3000000,LazySelect,21
3000000,QuickSelect,22
3000000,LazySelect,21
3000000,QuickSelect,24
3000000,LazySelect,18
3000000,QuickSelect,21
3000000,LazySelect,22
3000000,QuickSelect,29
3000000,LazySelect,20
3000000,QuickSelect,27
3000000,LazySelect,20
3000000,QuickSelect,30
3000000,LazySelect,19
3000000,QuickSelect,22
3000000,LazySelect,22
3000000,QuickSelect,22
3000000,LazySelect,16
3000000,QuickSelect,17
3000000,LazySelect,16
3000000,QuickSelect,16
3000000,LazySelect,19
3000000,QuickSelect,27
3000000,LazySelect,19
3000000,QuickSelect,25
3000000,LazySelect,21
3000000,QuickSelect,27
3000000,LazySelect,15
3000000,QuickSelect,21
3000000,LazySelect,16
3000000,QuickSelect,15
3000000,LazySelect,14
3000000,QuickSelect,27
3000000,LazySelect,22
3000000,QuickSelect,26
3000000,LazySelect,16
3000000,QuickSelect,19
3000000,LazySelect,10
3000000,QuickSelect,30
3000000,LazySelect,21
3000000,QuickSelect,23
3000000,LazySelect,13
3000000,QuickSelect,30
3000000,LazySelect,19
3000000,QuickSelect,13
3000000,LazySelect,12
3000000,QuickSelect,19
3000000,LazySelect,17
3000000,QuickSelect,26
3000000,LazySelect,17
3000000,QuickSelect,20
3000000,LazySelect,23
3000000,QuickSelect,23
3000000,LazySelect,20
3000000,QuickSelect,24
3000000,LazySelect,20
3000000,QuickSelect,22
3000000,LazySelect,17
3000000,QuickSelect,16
3000000,LazySelect,11
3000000,QuickSelect,22
3000000,LazySelect,22
3000000,QuickSelect,19
3000000,LazySelect,22
3000000,QuickSelect,32
3000000,LazySelect,19
3000000,QuickSelect,13
3000000,LazySelect,10
3000000,QuickSelect,24
3000000,LazySelect,15
3000000,QuickSelect,28
3000000,LazySelect,21
3000000,QuickSelect,25
3000000,LazySelect,19
3000000,QuickSelect,25
3000000,LazySelect,19
3000000,QuickSelect,18
3000000,LazySelect,22
3500000,QuickSelect,25
3500000,LazySelect,23
3500000,QuickSelect,30
3500000,LazySelect,21
3500000,QuickSelect,35
3500000,LazySelect,22
3500000,QuickSelect,30
3500000,LazySelect,25
3500000,QuickSelect,26
3500000,LazySelect,15
3500000,QuickSelect,20
3500000,LazySelect,17
3500000,QuickSelect,34
3500000,LazySelect,17
3500000,QuickSelect,25
3500000,LazySelect,26
3500000,QuickSelect,23
3500000,LazySelect,20
3500000,QuickSelect,10
3500000,LazySelect,16
3500000,QuickSelect,23
3500000,LazySelect,24
3500000,QuickSelect,33
3500000,LazySelect,24
3500000,QuickSelect,21
3500000,LazySelect,23
3500000,QuickSelect,24
3500000,LazySelect,18
3500000,QuickSelect,17
3500000,LazySelect,18
3500000,QuickSelect,14
3500000,LazySelect,19
3500000,QuickSelect,28
3500000,LazySelect,21
3500000,QuickSelect,34
3500000,LazySelect,25
3500000,QuickSelect,25
3500000,LazySelect,22
3500000,QuickSelect,21
3500000,LazySelect,12
3500000,QuickSelect,20
3500000,LazySelect,18
3500000,QuickSelect,20
3500000,LazySelect,22
3500000,QuickSelect,22
3500000,LazySelect,25
3500000,QuickSelect,31
3500000,LazySelect,22
3500000,QuickSelect,29
3500000,LazySelect,17
3500000,QuickSelect,20
3500000,LazySelect,25
3500000,QuickSelect,32
3500000,LazySelect,22
3500000,QuickSelect,24
3500000,LazySelect,22
3500000,QuickSelect,17
3500000,LazySelect,18
3500000,QuickSelect,30
3500000,LazySelect,16
3500000,QuickSelect,28
3500000,LazySelect,25
3500000,QuickSelect,30
3500000,LazySelect,19
3500000,QuickSelect,29
3500000,LazySelect,23
3500000,QuickSelect,34
3500000,LazySelect,26
3500000,QuickSelect,28
3500000,LazySelect,25
3500000,QuickSelect,23
3500000,LazySelect,24
3500000,QuickSelect,25
3500000,LazySelect,19
3500000,QuickSelect,20
3500000,LazySelect,25
3500000,QuickSelect,20
3500000,LazySelect,19
3500000,QuickSelect,28
3500000,LazySelect,21
3500000,QuickSelect,18
3500000,LazySelect,14
3500000,QuickSelect,29
3500000,LazySelect,18
3500000,QuickSelect,32
3500000,LazySelect,25
3500000,QuickSelect,31
3500000,LazySelect,25
3500000,QuickSelect,21
3500000,LazySelect,19
3500000,QuickSelect,18
3500000,LazySelect,17
3500000,QuickSelect,35
3500000,LazySelect,24
3500000,QuickSelect,22
3500000,LazySelect,23
3500000,QuickSelect,28
3500000,LazySelect,24
3500000,QuickSelect,31
3500000,LazySelect,20
3500000,QuickSelect,23
3500000,LazySelect,21
3500000,QuickSelect,35
3500000,LazySelect,29
3500000,QuickSelect,14
3500000,LazySelect,22
3500000,QuickSelect,32
3500000,LazySelect,25
3500000,QuickSelect,31
3500000,LazySelect,21
3500000,QuickSelect,35
3500000,LazySelect,23
3500000,QuickSelect,32
3500000,LazySelect,25
3500000,QuickSelect,31
3500000,LazySelect,24
3500000,QuickSelect,34
3500000,LazySelect,22
3500000,QuickSelect,26
3500000,LazySelect,20
3500000,QuickSelect,25
3500000,LazySelect,11
3500000,QuickSelect,26
3500000,LazySelect,22
3500000,QuickSelect,23
3500000,LazySelect,14
3500000,QuickSelect,31
3500000,LazySelect,21
3500000,QuickSelect,30
3500000,LazySelect,18
3500000,QuickSelect,28
3500000,LazySelect,24
3500000,QuickSelect,34
3500000,LazySelect,20
3500000,QuickSelect,6
3500000,LazySelect,16
3500000,QuickSelect,18
3500000,LazySelect,22
3500000,QuickSelect,33
3500000,LazySelect,20
3500000,QuickSelect,21
3500000,LazySelect,18
3500000,QuickSelect,32
3500000,LazySelect,18
3500000,QuickSelect,29
3500000,LazySelect,19
3500000,QuickSelect,18
3500000,LazySelect,19
3500000,QuickSelect,37
3500000,LazySelect,19
3500000,QuickSelect,28
3500000,LazySelect,23
3500000,QuickSelect,28
3500000,LazySelect,21
3500000,QuickSelect,32
3500000,LazySelect,26
3500000,QuickSelect,17
3500000,LazySelect,16
3500000,QuickSelect,16
3500000,LazySelect,23
3500000,QuickSelect,20
3500000,LazySelect,23
3500000,QuickSelect,20
3500000,LazySelect,22
3500000,QuickSelect,27
3500000,LazySelect,24
3500000,QuickSelect,24
3500000,LazySelect,16
3500000,QuickSelect,31
3500000,LazySelect,26
3500000,QuickSelect,31
3500000,LazySelect,17
3500000,QuickSelect,29
3500000,LazySelect,21
3500000,QuickSelect,22
3500000,LazySelect,25
3500000,QuickSelect,23
3500000,LazySelect,18
3500000,QuickSelect,19
3500000,LazySelect,18
3500000,QuickSelect,33
3500000,LazySelect,25
3500000,QuickSelect,31
3500000,LazySelect,23
3500000,QuickSelect,30
3500000,LazySelect,19
3500000,QuickSelect,33
3500000,LazySelect,22
3500000,QuickSelect,24
3500000,LazySelect,26
3500000,QuickSelect,31
3500000,LazySelect,27
3500000,QuickSelect,32
3500000,LazySelect,21
3500000,QuickSelect,26
3500000,LazySelect,19
3500000,QuickSelect,30
3500000,LazySelect,26
3500000,QuickSelect,31
3500000,LazySelect,23
4000000,QuickSelect,38
4000000,LazySelect,28
4000000,QuickSelect,44
4000000,LazySelect,30
4000000,QuickSelect,33
4000000,LazySelect,25
4000000,QuickSelect,45
4000000,LazySelect,33
4000000,QuickSelect,28
4000000,LazySelect,25
4000000,QuickSelect,17
4000000,LazySelect,21
4000000,QuickSelect,41
4000000,LazySelect,27
4000000,QuickSelect,30
4000000,LazySelect,20
4000000,QuickSelect,16
4000000,LazySelect,21
4000000,QuickSelect,28
4000000,LazySelect,26
4000000,QuickSelect,28
4000000,LazySelect,26
4000000,QuickSelect,36
4000000,LazySelect,27
4000000,QuickSelect,35
4000000,LazySelect,25
4000000,QuickSelect,23
4000000,LazySelect,29
4000000,QuickSelect,22
4000000,LazySelect,15
4000000,QuickSelect,26
4000000,LazySelect,16
4000000,QuickSelect,37
4000000,LazySelect,23
4000000,QuickSelect,20
4000000,LazySelect,13
4000000,QuickSelect,29
4000000,LazySelect,19
4000000,QuickSelect,26
4000000,LazySelect,21
4000000,QuickSelect,25
4000000,LazySelect,24
4000000,QuickSelect,31
4000000,LazySelect,22
4000000,QuickSelect,21
4000000,LazySelect,18
4000000,QuickSelect,32
4000000,LazySelect,30
4000000,QuickSelect,10
4000000,LazySelect,18
4000000,QuickSelect,27
4000000,LazySelect,29
4000000,QuickSelect,30
4000000,LazySelect,21
4000000,QuickSelect,31
4000000,LazySelect,29
4000000,QuickSelect,29
4000000,LazySelect,28
4000000,QuickSelect,29
4000000,LazySelect,15
4000000,QuickSelect,41
4000000,LazySelect,29
4000000,QuickSelect,37
4000000,LazySelect,28
4000000,QuickSelect,35
4000000,LazySelect,19
4000000,QuickSelect,31
4000000,LazySelect,29
4000000,QuickSelect,33
4000000,LazySelect,28
4000000,QuickSelect,26
4000000,LazySelect,21
4000000,QuickSelect,34
4000000,LazySelect,24
4000000,QuickSelect,38
4000000,LazySelect,27
4000000,QuickSelect,31
4000000,LazySelect,25
4000000,QuickSelect,38
4000000,LazySelect,23
4000000,QuickSelect,30
4000000,LazySelect,28
4000000,QuickSelect,33
4000000,LazySelect,25
4000000,QuickSelect,27
4000000,LazySelect,26
4000000,QuickSelect,44
4000000,LazySelect,22
4000000,QuickSelect,35
4000000,LazySelect,31
4000000,QuickSelect,12
4000000,LazySelect,16
4000000,QuickSelect,41
4000000,LazySelect,25
4000000,QuickSelect,31
4000000,LazySelect,24
4000000,QuickSelect,38
4000000,LazySelect,21
4000000,QuickSelect,37
4000000,LazySelect,31
4000000,QuickSelect,32
4000000,LazySelect,27
4000000,QuickSelect,29
4000000,LazySelect,20
4000000,QuickSelect,17
4000000,LazySelect,20
4000000,QuickSelect,16
4000000,LazySelect,17
4000000,QuickSelect,19
4000000,LazySelect,17
4000000,QuickSelect,35
4000000,LazySelect,25
4000000,QuickSelect,27
4000000,LazySelect,30
4000000,QuickSelect,31
4000000,LazySelect,28
4000000,QuickSelect,32
4000000,LazySelect,26
4000000,QuickSelect,28
4000000,LazySelect,22
4000000,QuickSelect,27
4000000,LazySelect,19
4000000,QuickSelect,25
4000000,LazySelect,20
4000000,QuickSelect,36
4000000,LazySelect,26
4000000,QuickSelect,28
4000000,LazySelect,24
4000000,QuickSelect,23
4000000,LazySelect,17
4000000,QuickSelect,38
4000000,LazySelect,27
4000000,QuickSelect,31
4000000,LazySelect,28
4000000,QuickSelect,33
4000000,LazySelect,27
4000000,QuickSelect,29
4000000,LazySelect,25
4000000,QuickSelect,30
4000000,LazySelect,23
4000000,QuickSelect,13
4000000,LazySelect,23
4000000,QuickSelect,42
4000000,LazySelect,31
4000000,QuickSelect,32
4000000,LazySelect,26
4000000,QuickSelect,31
4000000,LazySelect,28
4000000,QuickSelect,17
4000000,LazySelect,21
4000000,QuickSelect,41
4000000,LazySelect,27
4000000,QuickSelect,20
4000000,LazySelect,20
4000000,QuickSelect,27
4000000,LazySelect,24
4000000,QuickSelect,28
4000000,LazySelect,20
4000000,QuickSelect,24
4000000,LazySelect,28
4000000,QuickSelect,38
4000000,LazySelect,19
4000000,QuickSelect,32
4000000,LazySelect,21
4000000,QuickSelect,32
4000000,LazySelect,13
4000000,QuickSelect,32
4000000,LazySelect,27
4000000,QuickSelect,33
4000000,LazySelect,25
4000000,QuickSelect,31
4000000,LazySelect,28
4000000,QuickSelect,31
4000000,LazySelect,19
4000000,QuickSelect,31
4000000,LazySelect,20
4000000,QuickSelect,32
4000000,LazySelect,14
4000000,QuickSelect,29
4000000,LazySelect,23
4000000,QuickSelect,34
4000000,LazySelect,24
4000000,QuickSelect,35
4000000,LazySelect,29
4000000,QuickSelect,34
4000000,LazySelect,18
4000000,QuickSelect,23
4000000,LazySelect,21
4000000,QuickSelect,44
4000000,LazySelect,30
4000000,QuickSelect,13
4000000,LazySelect,18
4000000,QuickSelect,38
4000000,LazySelect,32
4000000,QuickSelect,25
4000000,LazySelect,32
4000000,QuickSelect,36
4000000,LazySelect,26
4000000,QuickSelect,35
4000000,LazySelect,25
4500000,QuickSelect,35
4500000,LazySelect,27
4500000,QuickSelect,42
4500000,LazySelect,22
4500000,QuickSelect,49
4500000,LazySelect,23
4500000,QuickSelect,38
4500000,LazySelect,21
4500000,QuickSelect,40
4500000,LazySelect,25
4500000,QuickSelect,42
4500000,LazySelect,30
4500000,QuickSelect,13
4500000,LazySelect,17
4500000,QuickSelect,29
4500000,LazySelect,26
4500000,QuickSelect,35
4500000,LazySelect,27
4500000,QuickSelect,33
4500000,LazySelect,20
4500000,QuickSelect,23
4500000,LazySelect,27
4500000,QuickSelect,38
4500000,LazySelect,30
4500000,QuickSelect,20
4500000,LazySelect,19
4500000,QuickSelect,11
4500000,LazySelect,20
4500000,QuickSelect,36
4500000,LazySelect,22
4500000,QuickSelect,34
4500000,LazySelect,24
4500000,QuickSelect,34
4500000,LazySelect,32
4500000,QuickSelect,35
4500000,LazySelect,24
4500000,QuickSelect,35
4500000,LazySelect,30
4500000,QuickSelect,31
4500000,LazySelect,25
4500000,QuickSelect,29
4500000,LazySelect,25
4500000,QuickSelect,39
4500000,LazySelect,31
4500000,QuickSelect,45
4500000,LazySelect,32
4500000,QuickSelect,24
4500000,LazySelect,31
4500000,QuickSelect,31
4500000,LazySelect,31
4500000,QuickSelect,35
4500000,LazySelect,27
4500000,QuickSelect,42
4500000,LazySelect,32
4500000,QuickSelect,40
4500000,LazySelect,27
4500000,QuickSelect,40
4500000,LazySelect,31
4500000,QuickSelect,38
4500000,LazySelect,32
4500000,QuickSelect,23
4500000,LazySelect,22
4500000,QuickSelect,36
4500000,LazySelect,24
4500000,QuickSelect,47
4500000,LazySelect,24
4500000,QuickSelect,29
4500000,LazySelect,19
4500000,QuickSelect,43
4500000,LazySelect,26
4500000,QuickSelect,41
4500000,LazySelect,28
4500000,QuickSelect,37
4500000,LazySelect,25
4500000,QuickSelect,45
4500000,LazySelect,23
4500000,QuickSelect,35
4500000,LazySelect,21
4500000,QuickSelect,32
4500000,LazySelect,30
4500000,QuickSelect,39
4500000,LazySelect,32
4500000,QuickSelect,32
4500000,LazySelect,30
4500000,QuickSelect,41
4500000,LazySelect,23
4500000,QuickSelect,31
4500000,LazySelect,27
4500000,QuickSelect,43
4500000,LazySelect,32
4500000,QuickSelect,19
4500000,LazySelect,21
4500000,QuickSelect,42
4500000,LazySelect,24
4500000,QuickSelect,32
4500000,LazySelect,30
4500000,QuickSelect,16
4500000,LazySelect,21
4500000,QuickSelect,36
4500000,LazySelect,29
4500000,QuickSelect,23
4500000,LazySelect,16
4500000,QuickSelect,26
4500000,LazySelect,30
4500000,QuickSelect,47
4500000,LazySelect,30
4500000,QuickSelect,33
4500000,LazySelect,23
4500000,QuickSelect,34
4500000,LazySelect,32
4500000,QuickSelect,19
4500000,LazySelect,28
4500000,QuickSelect,23
4500000,LazySelect,21
4500000,QuickSelect,38
4500000,LazySelect,31
4500000,QuickSelect,35
4500000,LazySelect,32
4500000,QuickSelect,40
4500000,LazySelect,30
4500000,QuickSelect,38
4500000,LazySelect,26
4500000,QuickSelect,29
4500000,LazySelect,23
4500000,QuickSelect,15
4500000,LazySelect,19
4500000,QuickSelect,31
4500000,LazySelect,25
4500000,QuickSelect,25
4500000,LazySelect,32
4500000,QuickSelect,28
4500000,LazySelect,32
4500000,QuickSelect,44
4500000,LazySelect,33
4500000,QuickSelect,34
4500000,LazySelect,32
4500000,QuickSelect,25
4500000,LazySelect,16
4500000,QuickSelect,41
4500000,LazySelect,33
4500000,QuickSelect,23
4500000,LazySelect,25
4500000,QuickSelect,39
4500000,LazySelect,25
4500000,QuickSelect,36
4500000,LazySelect,18
4500000,QuickSelect,27
4500000,LazySelect,21
4500000,QuickSelect,30
4500000,LazySelect,25
4500000,QuickSelect,51
4500000,LazySelect,28
4500000,QuickSelect,37
4500000,LazySelect,32
4500000,QuickSelect,37
4500000,LazySelect,24
4500000,QuickSelect,27
4500000,LazySelect,24
4500000,QuickSelect,54
4500000,LazySelect,33
4500000,QuickSelect,32
4500000,LazySelect,23
4500000,QuickSelect,22
4500000,LazySelect,27
4500000,QuickSelect,42
4500000,LazySelect,29
4500000,QuickSelect,27
4500000,LazySelect,19
4500000,QuickSelect,32
4500000,LazySelect,30
4500000,QuickSelect,11
4500000,LazySelect,20
4500000,QuickSelect,29
4500000,LazySelect,33
4500000,QuickSelect,25
4500000,LazySelect,22
4500000,QuickSelect,38
4500000,LazySelect,25
4500000,QuickSelect,22
4500000,LazySelect,20
4500000,QuickSelect,20
4500000,LazySelect,22
4500000,QuickSelect,45
4500000,LazySelect,27
4500000,QuickSelect,24
4500000,LazySelect,22
4500000,QuickSelect,29
4500000,LazySelect,23
4500000,QuickSelect,44
4500000,LazySelect,27
4500000,QuickSelect,47
4500000,LazySelect,25
4500000,QuickSelect,28
4500000,LazySelect,24
4500000,QuickSelect,42
4500000,LazySelect,21
4500000,QuickSelect,30
4500000,LazySelect,24
4500000,QuickSelect,35
4500000,LazySelect,27
5000000,QuickSelect,36
5000000,LazySelect,27
5000000,QuickSelect,42
5000000,LazySelect,32
5000000,QuickSelect,39
5000000,LazySelect,35
5000000,QuickSelect,38
5000000,LazySelect,25
5000000,QuickSelect,50
5000000,LazySelect,38
5000000,QuickSelect,42
5000000,LazySelect,30
5000000,QuickSelect,32
5000000,LazySelect,25
5000000,QuickSelect,26
5000000,LazySelect,32
5000000,QuickSelect,20
5000000,LazySelect,24
5000000,QuickSelect,43
5000000,LazySelect,38
5000000,QuickSelect,47
5000000,LazySelect,27
5000000,QuickSelect,42
5000000,LazySelect,36
5000000,QuickSelect,47
5000000,LazySelect,43
5000000,QuickSelect,62
5000000,LazySelect,37
5000000,QuickSelect,46
5000000,LazySelect,40
5000000,QuickSelect,18
5000000,LazySelect,26
5000000,QuickSelect,17
5000000,LazySelect,27
5000000,QuickSelect,16
5000000,LazySelect,25
5000000,QuickSelect,29
5000000,LazySelect,22
5000000,QuickSelect,27
5000000,LazySelect,31
5000000,QuickSelect,43
5000000,LazySelect,28
5000000,QuickSelect,31
5000000,LazySelect,25
5000000,QuickSelect,40
5000000,LazySelect,29
5000000,QuickSelect,46
5000000,LazySelect,29
5000000,QuickSelect,40
5000000,LazySelect,35
5000000,QuickSelect,66
5000000,LazySelect,37
5000000,QuickSelect,50
5000000,LazySelect,31
5000000,QuickSelect,46
5000000,LazySelect,29
5000000,QuickSelect,37
5000000,LazySelect,29
5000000,QuickSelect,43
5000000,LazySelect,32
5000000,QuickSelect,28
5000000,LazySelect,25
5000000,QuickSelect,38
5000000,LazySelect,34
5000000,QuickSelect,23
5000000,LazySelect,17
5000000,QuickSelect,44
5000000,LazySelect,24
5000000,QuickSelect,48
5000000,LazySelect,34
5000000,QuickSelect,16
5000000,LazySelect,25
5000000,QuickSelect,35
5000000,LazySelect,25
5000000,QuickSelect,46
5000000,LazySelect,33
5000000,QuickSelect,24
5000000,LazySelect,25
5000000,QuickSelect,51
5000000,LazySelect,34
5000000,QuickSelect,37
5000000,LazySelect,33
5000000,QuickSelect,41
5000000,LazySelect,25
5000000,QuickSelect,47
5000000,LazySelect,29
5000000,QuickSelect,28
5000000,LazySelect,26
5000000,QuickSelect,39
5000000,LazySelect,33
5000000,QuickSelect,36
5000000,LazySelect,28
5000000,QuickSelect,48
5000000,LazySelect,32
5000000,QuickSelect,23
5000000,LazySelect,23
5000000,QuickSelect,46
5000000,LazySelect,32
5000000,QuickSelect,44
5000000,LazySelect,33
5000000,QuickSelect,13
5000000,LazySelect,20
5000000,QuickSelect,49
5000000,LazySelect,35
5000000,QuickSelect,37
5000000,LazySelect,29
5000000,QuickSelect,29
5000000,LazySelect,24
5000000,QuickSelect,49
5000000,LazySelect,31
5000000,QuickSelect,34
5000000,LazySelect,21
5000000,QuickSelect,45
5000000,LazySelect,33
5000000,QuickSelect,43
5000000,LazySelect,25
5000000,QuickSelect,33
5000000,LazySelect,27
5000000,QuickSelect,45
5000000,LazySelect,34
5000000,QuickSelect,26
5000000,LazySelect,35
5000000,QuickSelect,20
5000000,LazySelect,31
5000000,QuickSelect,35
5000000,LazySelect,33
5000000,QuickSelect,40
5000000,LazySelect,32
5000000,QuickSelect,37
5000000,LazySelect,32
5000000,QuickSelect,51
5000000,LazySelect,28
5000000,QuickSelect,39
5000000,LazySelect,28
5000000,QuickSelect,44
5000000,LazySelect,28
5000000,QuickSelect,26
5000000,LazySelect,29
5000000,QuickSelect,46
5000000,LazySelect,28
5000000,QuickSelect,41
5000000,LazySelect,30
5000000,QuickSelect,31
5000000,LazySelect,34
5000000,QuickSelect,41
5000000,LazySelect,24
5000000,QuickSelect,12
5000000,LazySelect,24
5000000,QuickSelect,34
5000000,LazySelect,25
5000000,QuickSelect,21
5000000,LazySelect,30
5000000,QuickSelect,41
5000000,LazySelect,24
5000000,QuickSelect,43
5000000,LazySelect,33
5000000,QuickSelect,42
5000000,LazySelect,26
5000000,QuickSelect,29
5000000,LazySelect,27
5000000,QuickSelect,32
5000000,LazySelect,30
5000000,QuickSelect,22
5000000,LazySelect,22
5000000,QuickSelect,31
5000000,LazySelect,29
5000000,QuickSelect,40
5000000,LazySelect,27
5000000,QuickSelect,43
5000000,LazySelect,26
5000000,QuickSelect,44
5000000,LazySelect,36
5000000,QuickSelect,29
5000000,LazySelect,29
5000000,QuickSelect,24
5000000,LazySelect,22
5000000,QuickSelect,18
5000000,LazySelect,27
5000000,QuickSelect,38
5000000,LazySelect,23
5000000,QuickSelect,48
5000000,LazySelect,34
5000000,QuickSelect,37
5000000,LazySelect,34
5000000,QuickSelect,45
5000000,LazySelect,34
5000000,QuickSelect,25
5000000,LazySelect,26
5000000,QuickSelect,40
5000000,LazySelect,26
5000000,QuickSelect,28
5000000,LazySelect,31
5000000,QuickSelect,42
5000000,LazySelect,32
5000000,QuickSelect,40
5000000,LazySelect,37
5000000,QuickSelect,21
5000000,LazySelect,23
5000000,QuickSelect,41
5000000,LazySelect,25
5500000,QuickSelect,31
5500000,LazySelect,24
5500000,QuickSelect,45
5500000,LazySelect,39
5500000,QuickSelect,48
5500000,LazySelect,34
5500000,QuickSelect,42
5500000,LazySelect,32
5500000,QuickSelect,26
5500000,LazySelect,27
5500000,QuickSelect,50
5500000,LazySelect,33
5500000,QuickSelect,50
5500000,LazySelect,30
5500000,QuickSelect,42
5500000,LazySelect,30
5500000,QuickSelect,22
